date,sound_level_mean,lat,lon
2019-07-26,61.08,41.401,2.172
2019-07-27,57.78,41.401,2.172
2019-07-28,57.27,41.401,2.172
2019-07-29,60.21,41.401,2.172
2019-07-30,60.64,41.401,2.172
2019-07-31,59.78,41.401,2.172
2019-08-01,59.57,41.401,2.172
2019-08-02,59.16,41.401,2.172
2019-08-03,57.73,41.401,2.172
2019-08-04,56.49,41.401,2.172
2019-08-05,60.43,41.401,2.172
2019-08-06,60.32,41.401,2.172
2019-08-07,59.57,41.401,2.172
2019-08-08,61.18,41.401,2.172
2019-08-09,65.43,41.401,2.172
2019-08-10,57.17,41.401,2.172
2019-08-11,55.45,41.401,2.172
2019-08-12,59.14,41.401,2.172
2019-08-13,60.84,41.401,2.172
2019-08-14,58.0,41.401,2.172
2019-08-15,56.75,41.401,2.172
2019-08-16,58.86,41.401,2.172
2019-08-17,57.29,41.401,2.172
2019-08-18,55.88,41.401,2.172
2019-08-19,57.63,41.401,2.172
2019-08-20,58.75,41.401,2.172
2019-08-21,63.49,41.401,2.172
2019-08-22,61.37,41.401,2.172
2019-08-23,61.78,41.401,2.172
2019-08-24,56.3,41.401,2.172
2019-08-25,55.88,41.401,2.172
2019-08-26,61.22,41.401,2.172
2019-08-27,62.43,41.401,2.172
2019-08-28,62.71,41.401,2.172
2019-08-29,62.77,41.401,2.172
2019-08-30,61.95,41.401,2.172
2019-08-31,56.32,41.401,2.172
2019-09-01,55.71,41.401,2.172
2019-09-02,63.7,41.401,2.172
2019-09-03,63.35,41.401,2.172
2019-09-04,63.91,41.401,2.172
2019-09-05,63.92,41.401,2.172
2019-09-06,54.4,41.401,2.172
2019-07-01,65.73,41.408,2.183
2019-07-02,66.17,41.408,2.183
2019-07-03,67.21,41.408,2.183
2019-07-04,65.98,41.408,2.183
2019-07-05,62.51,41.408,2.183
2019-07-06,56.42,41.408,2.183
2019-07-07,55.13,41.408,2.183
2019-07-08,65.13,41.408,2.183
2019-07-09,65.55,41.408,2.183
2019-07-10,64.22,41.408,2.183
2019-07-11,65.96,41.408,2.183
2019-07-12,60.78,41.408,2.183
2019-07-13,55.99,41.408,2.183
2019-07-14,55.36,41.408,2.183
2019-07-15,65.75,41.408,2.183
2019-07-16,66.38,41.408,2.183
2019-07-17,65.62,41.408,2.183
2019-07-18,67.06,41.408,2.183
2019-07-19,60.34,41.408,2.183
2019-07-20,55.6,41.408,2.183
2019-07-21,54.72,41.408,2.183
2019-07-22,66.11,41.408,2.183
2019-07-23,66.52,41.408,2.183
2019-07-24,67.1,41.408,2.183
2019-07-25,65.3,41.408,2.183
2019-07-26,60.54,41.408,2.183
2019-07-27,56.56,41.408,2.183
2019-07-28,54.64,41.408,2.183
2019-07-29,65.32,41.408,2.183
2019-07-30,66.24,41.408,2.183
2019-07-31,66.76,41.408,2.183
2019-08-01,66.08,41.408,2.183
2019-08-02,60.46,41.408,2.183
2019-08-03,55.92,41.408,2.183
2019-08-04,53.9,41.408,2.183
2019-08-05,64.83,41.408,2.183
2019-08-06,63.26,41.408,2.183
2019-08-07,64.31,41.408,2.183
2019-08-08,61.79,41.408,2.183
2019-08-14,62.38,41.408,2.183
2019-08-15,54.61,41.408,2.183
2019-07-01,73.41,41.401,2.184
2019-07-02,74.05,41.401,2.184
2019-07-03,74.19,41.401,2.184
2019-07-04,73.23,41.401,2.184
2019-07-05,73.51,41.401,2.184
2019-07-06,72.37,41.401,2.184
2019-07-07,71.96,41.401,2.184
2019-07-08,73.58,41.401,2.184
2019-07-09,72.89,41.401,2.184
2019-07-10,73.22,41.401,2.184
2019-07-11,73.13,41.401,2.184
2019-07-12,73.05,41.401,2.184
2019-07-13,72.15,41.401,2.184
2019-07-14,72.15,41.401,2.184
2019-07-15,72.97,41.401,2.184
2019-07-16,72.79,41.401,2.184
2019-07-17,73.31,41.401,2.184
2019-07-18,73.46,41.401,2.184
2019-07-19,74.35,41.401,2.184
2019-07-20,72.12,41.401,2.184
2019-07-21,71.57,41.401,2.184
2019-07-22,73.11,41.401,2.184
2019-07-23,72.62,41.401,2.184
2019-07-24,73.03,41.401,2.184
2019-07-25,73.73,41.401,2.184
2019-07-26,73.32,41.401,2.184
2019-07-27,72.94,41.401,2.184
2019-07-28,71.33,41.401,2.184
2019-07-29,73.37,41.401,2.184
2019-07-30,72.99,41.401,2.184
2019-07-31,73.17,41.401,2.184
2019-08-01,69.27,41.401,2.184
2019-08-02,72.48,41.401,2.184
2019-08-03,71.07,41.401,2.184
2019-08-04,72.08,41.401,2.184
2019-08-05,72.76,41.401,2.184
2019-08-06,72.59,41.401,2.184
2019-08-07,72.36,41.401,2.184
2019-08-08,73.14,41.401,2.184
2019-08-09,73.18,41.401,2.184
2019-08-10,72.4,41.401,2.184
2019-08-11,70.93,41.401,2.184
2019-08-12,73.09,41.401,2.184
2019-08-13,72.07,41.401,2.184
2019-08-14,72.31,41.401,2.184
2019-08-15,71.35,41.401,2.184
2019-08-16,72.79,41.401,2.184
2019-08-17,71.66,41.401,2.184
2019-08-18,71.65,41.401,2.184
2019-08-19,73.15,41.401,2.184
2019-08-20,71.9,41.401,2.184
2019-08-21,72.29,41.401,2.184
2019-08-22,72.19,41.401,2.184
2019-08-23,72.26,41.401,2.184
2019-08-24,71.69,41.401,2.184
2019-08-25,71.29,41.401,2.184
2019-08-26,72.51,41.401,2.184
2019-08-27,72.7,41.401,2.184
2019-08-28,72.3,41.401,2.184
2019-08-29,72.69,41.401,2.184
2019-08-30,72.47,41.401,2.184
2019-08-31,71.54,41.401,2.184
2019-09-01,70.97,41.401,2.184
2019-09-02,72.77,41.401,2.184
2019-09-03,73.43,41.401,2.184
2019-09-04,72.28,41.401,2.184
2019-09-05,73.92,41.401,2.184
2019-09-06,73.35,41.401,2.184
2019-09-07,72.14,41.401,2.184
2019-09-08,72.7,41.401,2.184
2019-09-09,73.16,41.401,2.184
2019-09-10,76.46,41.401,2.184
2019-09-11,73.93,41.401,2.184
2019-09-12,72.57,41.401,2.184
2019-09-13,73.04,41.401,2.184
2019-09-14,72.27,41.401,2.184
2019-09-15,72.18,41.401,2.184
2019-09-16,72.58,41.401,2.184
2019-09-17,72.46,41.401,2.184
2019-09-18,72.81,41.401,2.184
2019-09-19,73.21,41.401,2.184
2019-09-20,74.67,41.401,2.184
2019-09-21,73.38,41.401,2.184
2019-09-22,72.8,41.401,2.184
2019-09-23,73.15,41.401,2.184
2019-09-24,72.08,41.401,2.184
2019-09-25,73.85,41.401,2.184
2019-09-26,72.91,41.401,2.184
2019-09-27,73.31,41.401,2.184
2019-09-28,72.47,41.401,2.184
2019-09-29,72.17,41.401,2.184
2019-09-30,73.23,41.401,2.184
2019-10-01,73.48,41.401,2.184
2019-10-02,73.21,41.401,2.184
2019-10-03,72.23,41.401,2.184
2019-10-04,73.71,41.401,2.184
2019-10-05,72.24,41.401,2.184
2019-10-06,72.24,41.401,2.184
2019-10-07,72.5,41.401,2.184
2019-10-08,72.53,41.401,2.184
2019-10-09,74.08,41.401,2.184
2019-10-10,73.32,41.401,2.184
2019-10-11,74.29,41.401,2.184
2019-10-12,72.23,41.401,2.184
2019-10-13,72.7,41.401,2.184
2019-10-14,73.67,41.401,2.184
2019-10-15,74.04,41.401,2.184
2019-10-16,73.25,41.401,2.184
2019-10-17,72.13,41.401,2.184
2019-10-18,68.08,41.401,2.184
2019-10-19,70.65,41.401,2.184
2019-10-20,71.64,41.401,2.184
2019-10-21,73.5,41.401,2.184
2019-10-22,74.45,41.401,2.184
2019-10-23,75.3,41.401,2.184
2019-10-24,73.12,41.401,2.184
2019-10-25,73.77,41.401,2.184
2019-10-26,70.77,41.401,2.184
2019-10-27,72.17,41.401,2.184
2019-10-28,73.14,41.401,2.184
2019-10-29,73.51,41.401,2.184
2019-10-30,73.62,41.401,2.184
2019-10-31,73.12,41.401,2.184
2019-11-01,71.93,41.401,2.184
2019-11-02,72.44,41.401,2.184
2019-11-03,70.98,41.401,2.184
2019-11-04,72.29,41.401,2.184
2019-11-05,72.28,41.401,2.184
2019-11-06,72.31,41.401,2.184
2019-11-07,73.44,41.401,2.184
2019-11-08,72.23,41.401,2.184
2019-11-09,72.19,41.401,2.184
2019-11-10,72.47,41.401,2.184
2019-11-11,72.9,41.401,2.184
2019-11-12,71.97,41.401,2.184
2019-11-13,71.82,41.401,2.184
2019-11-14,74.18,41.401,2.184
2019-11-15,73.33,41.401,2.184
2019-11-16,72.73,41.401,2.184
2019-11-17,71.83,41.401,2.184
2019-11-18,72.84,41.401,2.184
2019-11-19,73.15,41.401,2.184
2019-11-20,73.42,41.401,2.184
2019-11-21,73.44,41.401,2.184
2019-11-22,74.7,41.401,2.184
2019-11-23,74.01,41.401,2.184
2019-11-24,72.29,41.401,2.184
2019-11-25,73.05,41.401,2.184
2019-11-26,72.92,41.401,2.184
2019-11-27,72.55,41.401,2.184
2019-11-28,73.48,41.401,2.184
2019-11-29,73.31,41.401,2.184
2019-11-30,73.02,41.401,2.184
2019-12-01,72.28,41.401,2.184
2019-12-02,73.54,41.401,2.184
2019-12-03,72.73,41.401,2.184
2019-12-04,75.86,41.401,2.184
2019-12-05,75.51,41.401,2.184
2019-12-06,72.8,41.401,2.184
2019-12-07,73.62,41.401,2.184
2019-12-08,72.55,41.401,2.184
2019-12-09,72.76,41.401,2.184
2019-12-10,73.58,41.401,2.184
2019-12-11,73.53,41.401,2.184
2019-12-12,73.02,41.401,2.184
2019-12-13,73.09,41.401,2.184
2019-12-14,73.28,41.401,2.184
2019-12-15,72.31,41.401,2.184
2019-12-16,73.58,41.401,2.184
2019-12-17,73.39,41.401,2.184
2019-12-18,73.41,41.401,2.184
2019-12-19,73.88,41.401,2.184
2019-12-20,75.15,41.401,2.184
2019-12-21,73.41,41.401,2.184
2019-12-22,75.34,41.401,2.184
2019-12-23,71.81,41.401,2.184
2019-12-24,72.74,41.401,2.184
2019-12-25,71.63,41.401,2.184
2019-12-26,71.17,41.401,2.184
2019-12-27,72.88,41.401,2.184
2019-12-28,69.61,41.401,2.184
2019-12-29,72.8,41.401,2.184
2019-12-30,72.03,41.401,2.184
2019-12-31,72.79,41.401,2.184
2019-07-01,68.15,41.406,2.185
2019-07-02,67.62,41.406,2.185
2019-07-03,68.33,41.406,2.185
2019-07-04,68.59,41.406,2.185
2019-07-05,69.02,41.406,2.185
2019-07-06,68.08,41.406,2.185
2019-07-07,66.68,41.406,2.185
2019-07-08,68.1,41.406,2.185
2019-07-09,67.92,41.406,2.185
2019-07-10,68.23,41.406,2.185
2019-07-11,68.28,41.406,2.185
2019-07-12,67.97,41.406,2.185
2019-07-13,67.18,41.406,2.185
2019-07-14,66.77,41.406,2.185
2019-07-15,67.87,41.406,2.185
2019-07-16,67.62,41.406,2.185
2019-07-17,67.8,41.406,2.185
2019-07-18,67.95,41.406,2.185
2019-07-19,67.83,41.406,2.185
2019-07-20,66.85,41.406,2.185
2019-07-21,67.93,41.406,2.185
2019-07-22,68.48,41.406,2.185
2019-07-23,67.85,41.406,2.185
2019-07-24,68.27,41.406,2.185
2019-07-25,67.67,41.406,2.185
2019-07-26,68.01,41.406,2.185
2019-07-27,67.62,41.406,2.185
2019-07-28,66.69,41.406,2.185
2019-07-29,66.83,41.406,2.185
2019-07-30,67.4,41.406,2.185
2019-07-31,67.46,41.406,2.185
2019-08-01,67.77,41.406,2.185
2019-08-02,67.5,41.406,2.185
2019-08-03,67.34,41.406,2.185
2019-08-04,66.15,41.406,2.185
2019-08-05,67.35,41.406,2.185
2019-08-06,66.59,41.406,2.185
2019-08-07,66.68,41.406,2.185
2019-08-08,67.76,41.406,2.185
2019-08-09,66.61,41.406,2.185
2019-08-10,65.85,41.406,2.185
2019-08-11,64.98,41.406,2.185
2019-08-12,67.73,41.406,2.185
2019-08-13,66.26,41.406,2.185
2019-08-14,66.26,41.406,2.185
2019-08-15,65.28,41.406,2.185
2019-08-16,66.3,41.406,2.185
2019-08-17,66.38,41.406,2.185
2019-08-18,65.03,41.406,2.185
2019-08-19,66.05,41.406,2.185
2019-08-20,66.69,41.406,2.185
2019-08-21,66.56,41.406,2.185
2019-08-22,66.66,41.406,2.185
2019-08-23,66.3,41.406,2.185
2019-08-24,66.42,41.406,2.185
2019-08-25,65.7,41.406,2.185
2019-08-26,66.78,41.406,2.185
2019-08-27,67.38,41.406,2.185
2019-08-28,66.96,41.406,2.185
2019-08-29,66.85,41.406,2.185
2019-08-30,67.03,41.406,2.185
2019-08-31,65.55,41.406,2.185
2019-09-01,65.49,41.406,2.185
2019-09-02,67.8,41.406,2.185
2019-09-03,67.29,41.406,2.185
2019-09-04,66.82,41.406,2.185
2019-09-05,67.56,41.406,2.185
2019-09-06,68.35,41.406,2.185
2019-09-07,66.86,41.406,2.185
2019-09-08,66.83,41.406,2.185
2019-09-09,67.11,41.406,2.185
2019-09-10,69.76,41.406,2.185
2019-09-11,67.06,41.406,2.185
2019-09-12,67.61,41.406,2.185
2019-09-13,67.23,41.406,2.185
2019-09-14,66.21,41.406,2.185
2019-09-15,66.67,41.406,2.185
2019-09-16,66.85,41.406,2.185
2019-09-17,66.77,41.406,2.185
2019-09-18,67.0,41.406,2.185
2019-09-19,67.1,41.406,2.185
2019-09-20,68.28,41.406,2.185
2019-09-21,67.11,41.406,2.185
2019-09-22,65.31,41.406,2.185
2019-09-23,66.52,41.406,2.185
2019-09-24,66.8,41.406,2.185
2019-09-25,68.01,41.406,2.185
2019-09-26,67.15,41.406,2.185
2019-09-27,67.47,41.406,2.185
2019-09-28,66.55,41.406,2.185
2019-09-29,66.11,41.406,2.185
2019-09-30,66.93,41.406,2.185
2019-10-01,66.85,41.406,2.185
2019-10-02,67.73,41.406,2.185
2019-10-03,67.52,41.406,2.185
2019-10-04,67.54,41.406,2.185
2019-10-05,66.57,41.406,2.185
2019-10-06,67.27,41.406,2.185
2019-10-07,67.11,41.406,2.185
2019-10-08,68.23,41.406,2.185
2019-10-09,67.61,41.406,2.185
2019-10-10,67.62,41.406,2.185
2019-10-11,68.0,41.406,2.185
2019-10-12,67.35,41.406,2.185
2019-10-13,66.25,41.406,2.185
2019-10-14,66.95,41.406,2.185
2019-10-15,68.71,41.406,2.185
2019-10-16,67.79,41.406,2.185
2019-10-17,67.8,41.406,2.185
2019-10-18,66.45,41.406,2.185
2019-10-19,67.01,41.406,2.185
2019-10-20,65.69,41.406,2.185
2019-10-21,68.0,41.406,2.185
2019-10-22,68.14,41.406,2.185
2019-10-23,68.77,41.406,2.185
2019-10-24,67.32,41.406,2.185
2019-10-25,68.22,41.406,2.185
2019-10-26,67.19,41.406,2.185
2019-10-27,66.79,41.406,2.185
2019-10-28,67.13,41.406,2.185
2019-10-29,67.65,41.406,2.185
2019-10-30,67.47,41.406,2.185
2019-10-31,68.81,41.406,2.185
2019-11-01,66.32,41.406,2.185
2019-11-02,67.77,41.406,2.185
2019-11-03,66.62,41.406,2.185
2019-11-04,66.94,41.406,2.185
2019-11-05,67.98,41.406,2.185
2019-11-06,69.09,41.406,2.185
2019-11-07,67.59,41.406,2.185
2019-11-08,68.2,41.406,2.185
2019-11-09,68.33,41.406,2.185
2019-11-10,67.04,41.406,2.185
2019-11-11,68.23,41.406,2.185
2019-11-12,66.93,41.406,2.185
2019-11-13,68.48,41.406,2.185
2019-11-14,68.55,41.406,2.185
2019-11-15,70.28,41.406,2.185
2019-11-16,68.53,41.406,2.185
2019-11-17,66.87,41.406,2.185
2019-11-18,68.43,41.406,2.185
2019-11-19,67.57,41.406,2.185
2019-11-20,68.14,41.406,2.185
2019-11-21,68.09,41.406,2.185
2019-11-22,68.34,41.406,2.185
2019-11-23,68.33,41.406,2.185
2019-11-24,66.27,41.406,2.185
2019-11-25,67.25,41.406,2.185
2019-11-26,67.88,41.406,2.185
2019-11-27,67.58,41.406,2.185
2019-11-28,68.0,41.406,2.185
2019-11-29,68.45,41.406,2.185
2019-11-30,67.42,41.406,2.185
2019-12-01,67.18,41.406,2.185
2019-12-02,67.85,41.406,2.185
2019-12-03,68.41,41.406,2.185
2019-12-04,70.2,41.406,2.185
2019-12-05,69.67,41.406,2.185
2019-12-06,67.16,41.406,2.185
2019-12-07,67.23,41.406,2.185
2019-12-08,67.71,41.406,2.185
2019-12-09,67.48,41.406,2.185
2019-12-10,67.67,41.406,2.185
2019-12-11,67.92,41.406,2.185
2019-12-12,68.28,41.406,2.185
2019-12-13,68.18,41.406,2.185
2019-12-14,68.24,41.406,2.185
2019-12-15,66.61,41.406,2.185
2019-12-16,67.33,41.406,2.185
2019-12-17,67.43,41.406,2.185
2019-12-18,68.12,41.406,2.185
2019-12-19,66.92,41.406,2.185
2019-12-20,69.66,41.406,2.185
2019-12-21,68.33,41.406,2.185
2019-12-22,66.9,41.406,2.185
2019-12-23,67.95,41.406,2.185
2019-12-24,66.86,41.406,2.185
2019-12-25,66.2,41.406,2.185
2019-12-26,65.9,41.406,2.185
2019-12-27,67.09,41.406,2.185
2019-12-28,66.94,41.406,2.185
2019-12-29,66.75,41.406,2.185
2019-12-30,67.23,41.406,2.185
2019-12-31,67.58,41.406,2.185
2019-07-01,60.75,41.374,2.164
2019-07-02,60.34,41.374,2.164
2019-07-03,60.75,41.374,2.164
2019-07-04,61.25,41.374,2.164
2019-07-05,61.45,41.374,2.164
2019-07-06,61.14,41.374,2.164
2019-07-07,61.07,41.374,2.164
2019-07-08,60.88,41.374,2.164
2019-07-09,60.43,41.374,2.164
2019-07-10,60.8,41.374,2.164
2019-07-11,61.2,41.374,2.164
2019-07-12,61.88,41.374,2.164
2019-07-13,62.02,41.374,2.164
2019-07-14,62.34,41.374,2.164
2019-07-15,60.78,41.374,2.164
2019-07-16,60.75,41.374,2.164
2019-07-17,60.67,41.374,2.164
2019-07-18,60.64,41.374,2.164
2019-07-19,62.77,41.374,2.164
2019-07-20,62.92,41.374,2.164
2019-07-21,62.44,41.374,2.164
2019-07-22,61.35,41.374,2.164
2019-07-23,60.23,41.374,2.164
2019-07-24,61.66,41.374,2.164
2019-07-25,63.05,41.374,2.164
2019-07-26,63.44,41.374,2.164
2019-07-27,65.02,41.374,2.164
2019-07-28,63.64,41.374,2.164
2019-07-29,61.34,41.374,2.164
2019-07-30,59.93,41.374,2.164
2019-07-31,61.95,41.374,2.164
2019-08-01,61.28,41.374,2.164
2019-08-02,61.34,41.374,2.164
2019-08-03,61.21,41.374,2.164
2019-08-04,60.03,41.374,2.164
2019-08-05,61.02,41.374,2.164
2019-08-06,59.78,41.374,2.164
2019-08-07,60.5,41.374,2.164
2019-08-08,60.38,41.374,2.164
2019-08-09,60.84,41.374,2.164
2019-08-10,60.89,41.374,2.164
2019-08-11,59.97,41.374,2.164
2019-08-12,61.25,41.374,2.164
2019-08-13,59.82,41.374,2.164
2019-08-14,60.08,41.374,2.164
2019-08-15,59.77,41.374,2.164
2019-08-16,60.23,41.374,2.164
2019-08-17,59.98,41.374,2.164
2019-08-18,59.62,41.374,2.164
2019-08-19,60.19,41.374,2.164
2019-08-20,59.51,41.374,2.164
2019-08-21,60.02,41.374,2.164
2019-08-22,60.05,41.374,2.164
2019-08-23,60.8,41.374,2.164
2019-08-24,60.88,41.374,2.164
2019-08-25,59.52,41.374,2.164
2019-08-26,59.64,41.374,2.164
2019-08-27,59.25,41.374,2.164
2019-08-28,59.72,41.374,2.164
2019-08-29,59.53,41.374,2.164
2019-08-30,61.99,41.374,2.164
2019-08-31,59.85,41.374,2.164
2019-09-01,59.05,41.374,2.164
2019-09-02,60.52,41.374,2.164
2019-09-03,60.41,41.374,2.164
2019-09-04,60.75,41.374,2.164
2019-09-05,60.2,41.374,2.164
2019-09-06,61.58,41.374,2.164
2019-09-07,61.4,41.374,2.164
2019-09-08,60.62,41.374,2.164
2019-09-09,60.4,41.374,2.164
2019-09-10,63.7,41.374,2.164
2019-07-01,61.1,41.405,2.157
2019-07-02,61.2,41.405,2.157
2019-07-03,60.68,41.405,2.157
2019-07-04,61.59,41.405,2.157
2019-07-05,61.86,41.405,2.157
2019-07-06,59.26,41.405,2.157
2019-07-07,59.37,41.405,2.157
2019-07-08,59.52,41.405,2.157
2019-07-09,63.5,41.405,2.157
2019-07-10,64.91,41.405,2.157
2019-07-11,65.04,41.405,2.157
2019-07-12,61.11,41.405,2.157
2019-07-13,60.41,41.405,2.157
2019-07-14,60.25,41.405,2.157
2019-07-15,60.08,41.405,2.157
2019-07-16,61.59,41.405,2.157
2019-07-17,60.2,41.405,2.157
2019-07-18,62.3,41.405,2.157
2019-07-19,63.06,41.405,2.157
2019-07-20,60.4,41.405,2.157
2019-07-21,59.74,41.405,2.157
2019-07-22,60.09,41.405,2.157
2019-07-23,60.16,41.405,2.157
2019-07-24,61.3,41.405,2.157
2019-07-25,60.59,41.405,2.157
2019-07-26,62.32,41.405,2.157
2019-07-27,61.88,41.405,2.157
2019-07-28,60.47,41.405,2.157
2019-07-29,59.4,41.405,2.157
2019-07-30,61.53,41.405,2.157
2019-07-31,61.44,41.405,2.157
2019-08-01,61.24,41.405,2.157
2019-08-02,60.67,41.405,2.157
2019-08-03,59.93,41.405,2.157
2019-08-04,58.52,41.405,2.157
2019-08-05,57.57,41.405,2.157
2019-08-06,60.2,41.405,2.157
2019-08-07,60.73,41.405,2.157
2019-08-08,60.53,41.405,2.157
2019-08-09,59.9,41.405,2.157
2019-08-10,59.65,41.405,2.157
2019-08-11,59.63,41.405,2.157
2019-08-12,61.13,41.405,2.157
2019-08-13,61.17,41.405,2.157
2019-08-14,62.78,41.405,2.157
2019-08-15,66.66,41.405,2.157
2019-08-16,65.73,41.405,2.157
2019-08-17,71.41,41.405,2.157
2019-08-18,69.02,41.405,2.157
2019-08-19,64.41,41.405,2.157
2019-08-20,65.03,41.405,2.157
2019-08-21,63.28,41.405,2.157
2019-08-22,63.49,41.405,2.157
2019-08-23,58.26,41.405,2.157
2019-08-24,58.77,41.405,2.157
2019-08-25,59.49,41.405,2.157
2019-08-26,58.09,41.405,2.157
2019-08-27,59.23,41.405,2.157
2019-08-28,58.78,41.405,2.157
2019-08-29,59.37,41.405,2.157
2019-08-30,59.42,41.405,2.157
2019-08-31,59.65,41.405,2.157
2019-09-01,59.57,41.405,2.157
2019-09-02,59.32,41.405,2.157
2019-09-03,61.37,41.405,2.157
2019-09-04,60.52,41.405,2.157
2019-09-05,60.38,41.405,2.157
2019-09-06,60.68,41.405,2.157
2019-09-07,59.88,41.405,2.157
2019-09-08,58.86,41.405,2.157
2019-09-09,60.43,41.405,2.157
2019-09-10,61.52,41.405,2.157
2019-09-11,63.03,41.405,2.157
2019-09-12,60.01,41.405,2.157
2019-09-13,61.75,41.405,2.157
2019-09-14,60.97,41.405,2.157
2019-09-15,61.08,41.405,2.157
2019-09-16,59.7,41.405,2.157
2019-09-17,60.7,41.405,2.157
2019-09-18,60.61,41.405,2.157
2019-09-19,60.94,41.405,2.157
2019-09-20,60.84,41.405,2.157
2019-09-21,60.05,41.405,2.157
2019-09-22,59.45,41.405,2.157
2019-09-23,59.62,41.405,2.157
2019-09-24,62.44,41.405,2.157
2019-09-25,58.36,41.405,2.157
2019-09-26,60.46,41.405,2.157
2019-09-27,64.02,41.405,2.157
2019-09-28,61.59,41.405,2.157
2019-09-29,60.96,41.405,2.157
2019-09-30,58.19,41.405,2.157
2019-10-01,60.14,41.405,2.157
2019-10-02,60.76,41.405,2.157
2019-10-03,59.76,41.405,2.157
2019-10-04,61.79,41.405,2.157
2019-10-05,60.58,41.405,2.157
2019-10-06,60.01,41.405,2.157
2019-10-07,59.12,41.405,2.157
2019-10-08,60.42,41.405,2.157
2019-10-09,60.24,41.405,2.157
2019-10-10,59.68,41.405,2.157
2019-10-11,61.01,41.405,2.157
2019-10-12,61.77,41.405,2.157
2019-10-13,61.27,41.405,2.157
2019-10-14,59.34,41.405,2.157
2019-10-15,63.16,41.405,2.157
2019-10-16,59.55,41.405,2.157
2019-10-17,60.3,41.405,2.157
2019-10-18,61.31,41.405,2.157
2019-10-19,63.12,41.405,2.157
2019-10-20,62.89,41.405,2.157
2019-10-21,58.5,41.405,2.157
2019-10-22,63.63,41.405,2.157
2019-10-23,59.88,41.405,2.157
2019-10-24,60.5,41.405,2.157
2019-10-25,62.65,41.405,2.157
2019-10-26,62.14,41.405,2.157
2019-10-27,65.01,41.405,2.157
2019-10-28,59.53,41.405,2.157
2019-10-29,60.02,41.405,2.157
2019-10-30,59.8,41.405,2.157
2019-10-31,61.32,41.405,2.157
2019-11-01,62.77,41.405,2.157
2019-11-02,59.93,41.405,2.157
2019-11-03,60.81,41.405,2.157
2019-11-04,58.05,41.405,2.157
2019-11-05,58.79,41.405,2.157
2019-11-06,61.18,41.405,2.157
2019-11-07,59.09,41.405,2.157
2019-11-08,59.5,41.405,2.157
2019-11-09,60.43,41.405,2.157
2019-11-10,59.98,41.405,2.157
2019-11-11,59.3,41.405,2.157
2019-11-12,58.44,41.405,2.157
2019-11-13,57.63,41.405,2.157
2019-11-14,61.03,41.405,2.157
2019-11-15,60.28,41.405,2.157
2019-11-16,68.34,41.405,2.157
2019-11-17,64.28,41.405,2.157
2019-11-18,56.95,41.405,2.157
2019-11-19,58.77,41.405,2.157
2019-11-20,57.16,41.405,2.157
2019-11-21,59.53,41.405,2.157
2019-11-22,59.91,41.405,2.157
2019-11-23,60.65,41.405,2.157
2019-11-24,60.31,41.405,2.157
2019-11-25,58.37,41.405,2.157
2019-11-26,60.79,41.405,2.157
2019-11-27,58.55,41.405,2.157
2019-11-28,59.86,41.405,2.157
2019-11-29,60.62,41.405,2.157
2019-11-30,62.19,41.405,2.157
2019-12-01,60.47,41.405,2.157
2019-12-02,57.14,41.405,2.157
2019-12-03,58.75,41.405,2.157
2019-12-04,62.62,41.405,2.157
2019-12-05,59.92,41.405,2.157
2019-12-06,58.86,41.405,2.157
2019-12-07,59.42,41.405,2.157
2019-12-08,57.99,41.405,2.157
2019-12-09,57.22,41.405,2.157
2019-12-10,58.73,41.405,2.157
2019-12-11,57.62,41.405,2.157
2019-12-12,61.5,41.405,2.157
2019-12-13,61.07,41.405,2.157
2019-12-14,64.85,41.405,2.157
2019-12-15,61.8,41.405,2.157
2019-12-16,57.72,41.405,2.157
2019-12-17,59.32,41.405,2.157
2019-12-18,58.55,41.405,2.157
2019-12-19,61.46,41.405,2.157
2019-12-20,64.5,41.405,2.157
2019-07-01,61.16,41.4,2.157
2019-07-02,61.81,41.4,2.157
2019-07-03,61.9,41.4,2.157
2019-07-04,62.43,41.4,2.157
2019-07-05,62.61,41.4,2.157
2019-07-06,61.52,41.4,2.157
2019-07-07,61.14,41.4,2.157
2019-07-08,59.16,41.4,2.157
2019-07-09,62.08,41.4,2.157
2019-07-10,66.3,41.4,2.157
2019-07-01,68.67,41.407,2.176
2019-07-02,68.66,41.407,2.176
2019-07-03,68.82,41.407,2.176
2019-07-04,68.77,41.407,2.176
2019-07-05,69.39,41.407,2.176
2019-07-06,67.8,41.407,2.176
2019-07-07,67.58,41.407,2.176
2019-07-08,68.5,41.407,2.176
2019-07-09,68.84,41.407,2.176
2019-07-10,68.54,41.407,2.176
2019-07-11,68.73,41.407,2.176
2019-07-12,69.03,41.407,2.176
2019-07-13,68.0,41.407,2.176
2019-07-14,67.47,41.407,2.176
2019-07-15,68.68,41.407,2.176
2019-07-16,68.4,41.407,2.176
2019-07-17,68.8,41.407,2.176
2019-07-18,69.08,41.407,2.176
2019-07-19,68.9,41.407,2.176
2019-07-20,67.76,41.407,2.176
2019-07-21,67.3,41.407,2.176
2019-07-22,68.3,41.407,2.176
2019-07-23,68.41,41.407,2.176
2019-07-24,68.79,41.407,2.176
2019-07-25,68.73,41.407,2.176
2019-07-26,68.75,41.407,2.176
2019-07-27,68.32,41.407,2.176
2019-07-28,67.87,41.407,2.176
2019-07-01,58.39,41.386,2.132
